beerme_id,name,city,region,country
12138,Renegade Brewing Company,Denver,Colorado,United States
8353,Rennsteig-Brauerei,Schmiedefeld,Thüringen,Germany
3558,Reno Brewing Company,Reno,Nevada,United States
5267,Renwick Breweries (NZ) Ltd.,Renwick,,New Zealand
3559,Republic Brewery,Majuro,,Marshall Islands
12559,Republic Brewing,Republic,Washington,United States
8896,Republic of Boulder,Boulder,Colorado,United States
8623,Resort Brewing,Queenstown,,New Zealand
3912,Restaurace & Penzion U Medvídků,Praha,,Czech Republic
7224,Restaurant Brasserie des Sarments,La Turballe,Rhône-Alpes,France
9641,Restaurant Bryggen,Thisted,,Denmark
1727,Restaurant Flieger Bräu,Feldkirchen-Riem,Bayern,Germany
7791,Restaurant Isarbräu,Pullach im Isartal,Bayern,Germany
5878,Restaurant Kurayanarusawa,Izunokuni-shi,Shizuoka-ken,Japan
10774,Restaurant Le Saint-Pub,Baie-Saint-Paul,Québec,Canada
9733,Restaurant-Brewery Puberty,Sankt-Peterburg,Sankt-Peterburg,Russia
12141,Restaurant-Brewery Vaclav,Perm,Permskaya Oblast',Russia
6982,Restaurante Cerveceria Edelweiss,Cajica,,Colombia
8931,Restaurační Pivovar A Hotel Roztoky,Křivoklát,,Czech Republic
8935,Restaurační Pivovar Balkán,Uherský Brod,,Czech Republic
9265,Restoran Karl i Fridrikh,Sankt-Peterburg,Sankt-Peterburg,Russia
9681,Restoran Saltan,Sankt-Peterburg,Sankt-Peterburg,Russia
6554,Restoran-Pivovarnya Rakauski Browar,Minsk,,Belarus
3560,Restorffs Bryggjarí P/F,Tórshavn,,Faroe Islands
8587,Rethink Advertising,Vancouver,British Columbia,Canada
7381,Rethymnian Brewery,Arménoi,,Greece
3561,Reuben James Restaurant and Brewery,Burlington,Vermont,United States
12774,Reuben's Brews LLC,Seattle,Washington,United States
12743,Reunion Brewing,Dallas,Texas,United States
12749,Reuzenbieren,Moergestel,,Netherlands
11587,Revelation Cat Craft Brewing,Roma,,Italy
12313,Revival Brewing Company,Providence,Rhode Island,United States
10402,Revolution Brewing,Paonia,Colorado,United States
10894,Revolution Brewing,Chicago,Illinois,United States
12581,Revolution Brewing — Production Brewery,Chicago,Illinois,United States
10830,Revolutionary Brewing,Castaic,California,United States
12779,Revolver Brewing,Granbury,Texas,United States
8060,Rhanerbräu,Schönthal,Bayern,Germany
6761,Rhönbrauerei Dittmar,Kaltennordheim,Thüringen,Germany
9783,Rheinbach Brauhaus,Rheinbach,Nordrhein-Westfalen,Germany
9373,Rheingold Brewing Company,Wilton,Connecticut,United States
10177,Rheinhessen-Bräu Reiterstube,Mainz-Ebersheim,Rheinland-Pfalz,Germany
7474,Rheinsberg Privatbrauerei,Rheinsberg,Brandenburg,Germany
7652,Rhinelander Brewery,Rhinelander,Wisconsin,United States
11113,Rhinelander Brewing Company,Rhinelander,Wisconsin,United States
