name,beerme_link,city,state
Short's Brewing — Production Facility,http://beerme.com/brewery.php?11247,Elk Rapids,Michigan
Shoup's Eatery and Pub,http://beerme.com/brewery.php?3842,Idaho Falls,Idaho
Shrub Steppe Brewing,http://beerme.com/brewery.php?12321,Richland,Washington
Side Street Brewing,http://beerme.com/brewery.php?8721,Houston,Texas
Sidebar Brewing,http://beerme.com/brewery.php?5504,Riverside,California
Siena Red Brewery,http://beerme.com/brewery.php?3937,Sonoma,California
Sierra Blanca Brewing,http://beerme.com/brewery.php?3846,Moriarty,New Mexico
Sierra Madre Brewing,http://beerme.com/brewery.php?6226,Sierra Madre,California
Sierra Madre Brewing,http://beerme.com/brewery.php?3848,Saratoga,Wyoming
Sierra Nevada Brewing Co.,http://beerme.com/brewery.php?3850,Chico,California
Sierra Nevada Brewing Co. — Mills River,http://beerme.com/brewery.php?12924,Mills River,North Carolina
Signature Beer Company,http://beerme.com/brewery.php?3852,Saint Louis,Missouri
Signature Beers,http://beerme.com/brewery.php?6360,Longmont,Colorado
Siletz Roadhouse & Brewery,http://beerme.com/brewery.php?3853,Siletz,Oregon
Silver City Brewery and Taproom,http://beerme.com/brewery.php?13513,Bremerton,Washington
Silver City Brewing,http://beerme.com/brewery.php?9480,Silver City,New Mexico
Silver City Brewing,http://beerme.com/brewery.php?3856,Silverdale,Washington
Silver Creek Brewing,http://beerme.com/brewery.php?6227,Sellersburg,Indiana
Silver Creek Brewing,http://beerme.com/brewery.php?6852,Cedarburg,Wisconsin
Silver Dollar Lounge and Steakhouse,http://beerme.com/brewery.php?5614,Sterling,Colorado
Silver Gulch Brewing and Bottling,http://beerme.com/brewery.php?5486,Fox,Alaska
Silver Moon Brewing,http://beerme.com/brewery.php?1110,Bend,Oregon
Silver Peak Grill and Taproom on the River,http://beerme.com/brewery.php?8763,Reno,Nevada
Silver Peak Restaurant & Brewery #1,http://beerme.com/brewery.php?6228,Reno,Nevada
Silver Plume Brewing,http://beerme.com/brewery.php?3857,Silver Plume,Colorado
Silver Strike Brewery,http://beerme.com/brewery.php?4579,Pahrump,Nevada
Silverado Brewing,http://beerme.com/brewery.php?3855,Saint Helena,California
Silverton Brewery,http://beerme.com/brewery.php?9350,Silverton,Colorado
Simian Brewing Company,http://beerme.com/brewery.php?12035,Nampa,Idaho
Sin City Beer Company,http://beerme.com/brewery.php?2643,Las Vegas,Nevada
Singlecut Beersmiths,http://beerme.com/brewery.php?13290,Astoria,New York
Sioux Falls Brewing,http://beerme.com/brewery.php?3859,Sioux Falls,South Dakota
Siskiyou Brewing,http://beerme.com/brewery.php?3860,Ashland,Oregon
Sisters Brewing,http://beerme.com/brewery.php?3862,Sisters,Oregon
Six Degrees Brewing,http://beerme.com/brewery.php?11984,Layton,Utah
Six Rivers Brewery,http://beerme.com/brewery.php?3864,McKinleyville,California
Six Row Brewing,http://beerme.com/brewery.php?11252,Saint Louis,Missouri
Sixpoint Craft Ales,http://beerme.com/brewery.php?9157,Brooklyn,New York
Ska Brewing,http://beerme.com/brewery.php?3866,Durango,Colorado
Skagit River Brewing,http://beerme.com/brewery.php?3867,Mount Vernon,Washington
Skagway Brewing,http://beerme.com/brewery.php?6229,Skagway,Alaska
Skewers Restaurant and Brewery,http://beerme.com/brewery.php?3868,Costa Mesa,California
Skookum Brewery,http://beerme.com/brewery.php?9500,Arlington,Washington
Skull Coast Ale Company,http://beerme.com/brewery.php?11346,Fort Mill,South Carolina
SKW Brewing,http://beerme.com/brewery.php?10704,Newport,Oregon
Sky High Brewing,http://beerme.com/brewery.php?13458,Corvallis,Oregon
Skye Book & Brew,http://beerme.com/brewery.php?9006,Dayton,Washington
Skyscraper Brewing,http://beerme.com/brewery.php?10053,El Monte,California
Skytop Steakhouse and Brewery,http://beerme.com/brewery.php?9330,Kingston,New York
Skyview Cafe and Brewery,http://beerme.com/brewery.php?4713,Nashua,New Hampshire
Slab City Brewing,http://beerme.com/brewery.php?3870,Bonduel,Wisconsin
Slanted Rock Brewing Company,http://beerme.com/brewery.php?13125,Meridian,Idaho
Slaughter County Brewing,http://beerme.com/brewery.php?13504,Port Orchard,Washington
Sleeping Giant Brewery - Billings,http://beerme.com/brewery.php?6882,Billings,Montana
Sleeping Lady Brewing,http://beerme.com/brewery.php?3874,Anchorage,Alaska
Sleepy Dog Saloon & Brewery,http://beerme.com/brewery.php?11051,Tempe,Arizona
Slew City Brewing,http://beerme.com/brewery.php?13147,Cedar Rapids,Iowa
Slip Point Brewing,http://beerme.com/brewery.php?11864,Clallam Bay,Washington
Slippery Pig Brewing,http://beerme.com/brewery.php?11641,Poulsbo,Washington
SLO Brewing,http://beerme.com/brewery.php?3875,San Luis Obispo,California
SLO Brewing - Paso Robles,http://beerme.com/brewery.php?3876,Paso Robles,California
Sloop Brewing,http://beerme.com/brewery.php?13498,Poughkeepsie,New York
Slopeside Brewing Company,http://beerme.com/brewery.php?3877,Chicago,Illinois
Sly Fox Brewhouse and Eatery — Phoenixville,http://beerme.com/brewery.php?3879,Phoenixville,Pennsylvania
Sly Fox Brewhouse and Eatery — Royersford,http://beerme.com/brewery.php?8427,Royersford,Pennsylvania
Sly Fox Brewing,http://beerme.com/brewery.php?12272,Pottstown,Pennsylvania
Small Town Brewery,http://beerme.com/brewery.php?12843,Wauconda,Illinois
Small World Brewing,http://beerme.com/brewery.php?12533,Houston,Texas
Smaragda's Table,http://beerme.com/brewery.php?3880,Clemson,South Carolina
Smartmouth Brewing Co.,http://beerme.com/brewery.php?13417,Norfolk,Virginia
SME Brewing,http://beerme.com/brewery.php?11001,Dallas,Texas
Smiling Moose Bar and Grill,http://beerme.com/brewery.php?3882,Greeley,Colorado
Smith and Reilly,http://beerme.com/brewery.php?3883,Vancouver,Washington
Smog City Brewing,http://beerme.com/brewery.php?12928,Los Angeles,California
Smoky Mountain Brewery,http://beerme.com/brewery.php?3884,Waynesville,North Carolina
Smoky Mountain Brewery — Knoxville,http://beerme.com/brewery.php?12616,Knoxville,Tennessee
Smoky Mountain Brewery — Maryville,http://beerme.com/brewery.php?12618,Maryville,Tennessee
Smoky Mountain Brewery — Pigeon Forge,http://beerme.com/brewery.php?12617,Pigeon Forge,Tennessee
Smoky Mountain Brewing,http://beerme.com/brewery.php?3885,Gatlinburg,Tennessee
Smuggler Joe's Brew Pub,http://beerme.com/brewery.php?6230,Telluride,Colorado
Smuttynose Brewing,http://beerme.com/brewery.php?3888,Portsmouth,New Hampshire
Snake & Weasel,http://beerme.com/brewery.php?7676,Portland,Oregon
Snake River Brewing,http://beerme.com/brewery.php?3890,Jackson,Wyoming
Snake River Pub & Grill,http://beerme.com/brewery.php?4640,Cheyenne,Wyoming
Sneed Wheelers Texas Roadhouse Brewing,http://beerme.com/brewery.php?6387,Huntsville,Texas
Snipes Mountain Microbrewery & Restaurant,http://beerme.com/brewery.php?3891,Sunnyside,Washington
SnoHo Brewing Company,http://beerme.com/brewery.php?11611,Snohomish,Washington
Snoqualmie Falls Brewing,http://beerme.com/brewery.php?3892,Snoqualmie,Washington
Snow Dog Brewing Corp.,http://beerme.com/brewery.php?3893,Avon,Colorado
Snow Eagle Brewing,http://beerme.com/brewery.php?12619,Idaho Falls,Idaho
Snowshoe Brewing — Sonora,http://beerme.com/brewery.php?6994,Sonora,California
Snowshoe Brewing Company — Arnold,http://beerme.com/brewery.php?10672,Arnold,California
Snowy Mountain Brewery,http://beerme.com/brewery.php?11006,Saratoga,Wyoming
Snowy Mountain Brewing,http://beerme.com/brewery.php?3632,Grand Junction,Colorado
So Yo Brewing,http://beerme.com/brewery.php?3938,Oakhurst,California
Soaring Wings Vineyard,http://beerme.com/brewery.php?12168,Springfield,Nebraska
SoCal Beer Co.,http://beerme.com/brewery.php?12636,Tarzana,California
Social Kitchen & Brewery,http://beerme.com/brewery.php?11382,San Francisco,California
Societe Brewing,http://beerme.com/brewery.php?11945,San Diego,California
Sockeye Grill & Brewery,http://beerme.com/brewery.php?5221,Boise,Idaho
Socorro Springs Brewing,http://beerme.com/brewery.php?6231,Socorro,New Mexico
Soda Bay Brewing,http://beerme.com/brewery.php?1660,Kelseyville,California
Soho Brewery,http://beerme.com/brewery.php?3904,New York,New York
Soleil Brewing,http://beerme.com/brewery.php?11676,Orlando,Florida
Solemn Oath Brewery,http://beerme.com/brewery.php?12400,Naperville,Illinois
Solera Brewery,http://beerme.com/brewery.php?13292,Parkdale,Oregon
Solid Rock Brewing,http://beerme.com/brewery.php?13484,Spicewood,Texas
Solstice Brewing,http://beerme.com/brewery.php?11890,Prineville,Oregon
Solvang Brewing Company,http://beerme.com/brewery.php?11400,Solvang,California
Somerset Brewing,http://beerme.com/brewery.php?11740,Somerset,New Jersey
Somerville Brewing,http://beerme.com/brewery.php?11939,Somerville,Massachusetts
Sonoma Brewing Company,http://beerme.com/brewery.php?3910,Petaluma,California
Sonoma Mountain Brewery and Hopyards,http://beerme.com/brewery.php?3911,Glen Ellen,California
Sonoma Springs Brewing Co.,http://beerme.com/brewery.php?10665,Sonoma,California
Sonoran Brewing Company,http://beerme.com/brewery.php?3418,Scottsdale,Arizona
Sons of Liberty Aleworks,http://beerme.com/brewery.php?13540,Norco,California
Soo Brewing Company,http://beerme.com/brewery.php?12111,Sault Sainte Marie,Michigan
Soos Creek Brewing,http://beerme.com/brewery.php?12561,Covington,Washington
Sophisticated Otter Brewing,http://beerme.com/brewery.php?4611,Johnson City,Tennessee
Sound Brewery,http://beerme.com/brewery.php?11921,Poulsbo,Washington
Souris River Brewing,http://beerme.com/brewery.php?13442,Minot,North Dakota
South Austin Brewing Company,http://beerme.com/brewery.php?11294,Austin,Texas
South Baltimore Brewing,http://beerme.com/brewery.php?3861,Baltimore,Maryland
South County Brewing Co.,http://beerme.com/brewery.php?10515,Fawn Grove,Pennsylvania
South Gate Brewing,http://beerme.com/brewery.php?13581,Oakhurst,California
South Loop Brewing,http://beerme.com/brewery.php?13110,Chicago,Illinois
South Pointe Seafood House and Brewing,http://beerme.com/brewery.php?3933,Miami Beach,Florida
South Shore Brewery,http://beerme.com/brewery.php?3935,Ashland,Wisconsin
South Street Brewery,http://beerme.com/brewery.php?6423,Charlottesville,Virginia
Southampton Publick House,http://beerme.com/brewery.php?3924,Southampton,New York
Southeast Florida Brewing,http://beerme.com/brewery.php?13363,Ave Maria,Florida
Southeastern Brewing,http://beerme.com/brewery.php?3928,Lexington,South Carolina
Southend Brewery and Smokehouse - Charlotte,http://beerme.com/brewery.php?3929,Charlotte,North Carolina
Southend Brewery and Smokehouse - Cornelius,http://beerme.com/brewery.php?7110,Cornelius,North Carolina
Southend Brewery and Smokehouse - Jacksonville,http://beerme.com/brewery.php?7109,Jacksonville,Florida
Southend Brewery and Smokehouse - Raleigh,http://beerme.com/brewery.php?5684,Raleigh,North Carolina
Southend Brewery and Smokehouse — Charleston SC,http://beerme.com/brewery.php?3930,Charleston,South Carolina
Southern and Pacific Brewing Company,http://beerme.com/brewery.php?4544,Medford,Oregon
Southern Appalachian Craft Brewery,http://beerme.com/brewery.php?11101,Hendersonville,North Carolina
Southern Brewing,http://beerme.com/brewery.php?10994,Cordova,Tennessee
Southern California Brewing,http://beerme.com/brewery.php?3931,Torrance,California
Southern Farmhouse Ales,http://beerme.com/brewery.php?11158,Auburn,Alabama
Southern Hops Brewing,http://beerme.com/brewery.php?11745,Florence,South Carolina
Southern Oregon and Pacific Brewing,http://beerme.com/brewery.php?3932,Selma,Oregon
Southern Oregon Brewing,http://beerme.com/brewery.php?10641,Medford,Oregon
Southern Pacific Brewing,http://beerme.com/brewery.php?12034,San Francisco,California
Southern Prohibition Brewery,http://beerme.com/brewery.php?11763,Hattiesburg,Mississippi
Southern Star Brewing Company,http://beerme.com/brewery.php?10396,Conroe,Texas
Southern Sun Pub and Brewery,http://beerme.com/brewery.php?7300,Boulder,Colorado
Southern Tier Brewing,http://beerme.com/brewery.php?3073,Lakewood,New York
Southpaw BBQ & Southern Cooking,http://beerme.com/brewery.php?12826,San Francisco,California
Southpaw Brewpub,http://beerme.com/brewery.php?11978,Rochester,New York
Southport Brewing,http://beerme.com/brewery.php?3934,Southport,Connecticut
Southside Cellar Brewing,http://beerme.com/brewery.php?3936,Birmingham,Alabama
Southside Speakeasy,http://beerme.com/brewery.php?8614,Salem,Oregon
Spanish Peaks Brewing,http://beerme.com/brewery.php?3939,Bozeman,Montana
Spanish Peaks Brewing,http://beerme.com/brewery.php?6596,Polson,Montana
Spanish Springs Brewing,http://beerme.com/brewery.php?3940,Lady Lake,Florida
Sparhawk Brewers,http://beerme.com/brewery.php?4498,Freeport,Maine
Speakeasy Ales and Lagers,http://beerme.com/brewery.php?3942,San Francisco,California
Speedway Brewing,http://beerme.com/brewery.php?1250,Lacey,Washington
Spencer Butte Brewing,http://beerme.com/brewery.php?3944,Springfield,Oregon
Spider Bite Brewing,http://beerme.com/brewery.php?12532,Holbrook,New York
Spilker Ales,http://beerme.com/brewery.php?3949,Cortland,Nebraska
Spiteful Brewing,http://beerme.com/brewery.php?13364,Chicago,Illinois
Spoetzl Brewery,http://beerme.com/brewery.php?3952,Shiner,Texas
Sporting Brews Brewery and Grille,http://beerme.com/brewery.php?4604,Weston,Florida
Sports Brew Pub,http://beerme.com/brewery.php?7290,Wyandotte,Michigan
Sports Breweries,http://beerme.com/brewery.php?11007,Frisco,Texas
Sports City Cafe & Brewery,http://beerme.com/brewery.php?3953,La Jolla,California
Sports Page Brewery,http://beerme.com/brewery.php?3954,Lawrence,Kansas
Sports Page Brewery,http://beerme.com/brewery.php?5422,Overland Park,Kansas
Sprague Farm & Brew Works,http://beerme.com/brewery.php?9729,Venango,Pennsylvania
Sprecher Brewing,http://beerme.com/brewery.php?3957,Glendale,Wisconsin
Spring House Brewing,http://beerme.com/brewery.php?9893,Conestoga,Pennsylvania
Spring House Brewing,http://beerme.com/brewery.php?12517,Lancaster,Pennsylvania
Spring Street Brewing Company,http://beerme.com/brewery.php?3961,New York,New York
Springfield Brewing Company,http://beerme.com/brewery.php?5623,Springfield,Missouri
SpringLoaded Brewery,http://beerme.com/brewery.php?11570,Sand Springs,Oklahoma
Spruce Campbells Brewing,http://beerme.com/brewery.php?13191,Columbus,Ohio
Spuds Restaurant and Brew Pub,http://beerme.com/brewery.php?12922,Lemoore,California
Squam Brewing,http://beerme.com/brewery.php?11764,Holderness,New Hampshire
Square One Brewery and Distillery,http://beerme.com/brewery.php?9437,Saint Louis,Missouri
Squaw Mountain Brewing,http://beerme.com/brewery.php?3962,Evergreen,Colorado
Squaw Mountain Brewing,http://beerme.com/brewery.php?3963,Golden,Colorado
St Pete Brew,http://beerme.com/brewery.php?12837,Saint Petersburg,Florida
St. Brigid's Brewery,http://beerme.com/brewery.php?13603,Moses Lake,Washington
St. Clair Brown Winery & Brewery,http://beerme.com/brewery.php?12192,Napa,California
"St. Croix Brewing Company, LLC",http://beerme.com/brewery.php?3982,Saint Paul,Minnesota
St. Florian's Brewery,http://beerme.com/brewery.php?13265,Windsor,California
St. Francis Brewery & Restaurant,http://beerme.com/brewery.php?10540,St. Francis,Wisconsin
St. Hazards Restaurant and Micro-Brewery,http://beerme.com/brewery.php?10964,Middle Bass Island,Ohio
St. Helens Brewing Company,http://beerme.com/brewery.php?13604,Toledo,Washington
St. Nicholas Brewing,http://beerme.com/brewery.php?13379,Du Quoin,Illinois
St. Stan's Brewing Co.,http://beerme.com/brewery.php?4033,Modesto,California
Stadium Brewing,http://beerme.com/brewery.php?6599,Aliso Viejo,California
Stampede Brewing,http://beerme.com/brewery.php?11002,Dallas,Texas
Standing Stone Brewing,http://beerme.com/brewery.php?5092,Ashland,Oregon
Staples Mill Brewing,http://beerme.com/brewery.php?12877,Stillwater,Minnesota
Star B Ranch,http://beerme.com/brewery.php?10836,Ramona,California
Star Brewing,http://beerme.com/brewery.php?3971,Portland,Oregon
Star Garnet Brewing,http://beerme.com/brewery.php?3972,Boise,Idaho
Star Union Brewery,http://beerme.com/brewery.php?3976,Hennepin,Illinois
Starr Hill Brewing,http://beerme.com/brewery.php?6855,Crozet,Virginia
Starview Brewing Company,http://beerme.com/brewery.php?3977,Mount Wolf,Pennsylvania
State Street Brewhouse Grill,http://beerme.com/brewery.php?3978,Santa Barbara,California
State Street Brewing Company,http://beerme.com/brewery.php?3979,Chicago,Illinois
Stateline Brewery,http://beerme.com/brewery.php?12642,South Lake Tahoe,California
Steadfast Beer Co.,http://beerme.com/brewery.php?13435,Albany,New York
Steamboat Brewery and Tavern,http://beerme.com/brewery.php?3983,Steamboat Springs,Colorado
Steamboiler Brewing,http://beerme.com/brewery.php?13060,Windsor,Colorado
Steampunk Brewing,http://beerme.com/brewery.php?12677,Colorado Springs,Colorado
Steamship Brewing,http://beerme.com/brewery.php?3985,Norfolk,Virginia
Steamworks Brewing,http://beerme.com/brewery.php?3986,Durango,Colorado
Steamworks Brewing — Bayfield,http://beerme.com/brewery.php?2265,Bayfield,Colorado
Steel Brewing,http://beerme.com/brewery.php?5696,Longview,Texas
Steel String Craft Brewery,http://beerme.com/brewery.php?12991,Carrboro,North Carolina
Steel Toe Brewing,http://beerme.com/brewery.php?12056,Saint Louis Park,Minnesota
Steelhead Brewing - Fisherman's Wharf,http://beerme.com/brewery.php?3990,San Francisco,California
